,Price,4G,Reporter,Crew Duration,edit duration,DayOfWeek,Report Duration (seconds),Client_bbc arabic,Client_beirutsat,Client_bloomberg asharq,Client_byblos medya,Client_newstime,Client_priyanka cgtn,Client_russia today,Truck_Nissan Sunny,Truck_Nissan X.Trail,Truck_Renault Duster,Truck_Suzuki Cias,Truck_other Truck,Others Acces_No Acces,Others Acces_Pro-X,Others Acces_Torch,Format_MP4-HD,Format_MXF,Format_MXF OP1A,Format_MXF-HD 50i,Format_No format
428,50,0,1,0,150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
429,300,0,0,260,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
430,900,0,0,265,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
431,1656,0,0,265,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
432,50,0,0,0,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
433,50,0,1,0,210,4,485,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
434,50,0,0,0,90,4,240,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
435,180,0,0,45,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
436,350,0,1,515,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
437,250,1,1,330,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
438,265,0,1,330,90,6,144,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
439,280,1,1,540,120,6,147,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
440,285,1,1,290,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
441,180,0,0,65,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
442,50,0,1,0,240,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
443,300,0,0,285,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
444,250,0,1,195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
445,280,1,1,510,120,0,147,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
446,285,1,1,360,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
447,708,0,1,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
448,300,0,1,275,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
449,350,0,0,380,0,1,186,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
450,265,0,1,415,90,1,157,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
451,250,0,1,310,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
452,265,0,1,180,288,1,264,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
453,285,0,1,150,35,1,186,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
454,265,0,0,170,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
455,280,0,0,90,60,1,161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
456,50,0,1,0,90,1,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
457,50,0,1,0,0,1,180,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
458,50,0,1,0,60,1,186,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
459,350,0,0,120,40,2,77,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
460,265,0,1,285,45,2,115,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
461,265,1,1,255,30,2,104,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
462,280,0,1,310,105,2,166,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
463,285,1,1,420,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
464,350,0,1,330,60,3,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
465,265,0,1,130,45,3,137,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
466,280,0,0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
467,50,0,1,0,90,3,210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
468,250,0,1,450,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
469,250,0,1,170,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
470,50,0,1,0,90,4,118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
471,50,0,1,0,165,4,201,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
472,50,0,1,0,120,4,200,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
473,180,0,0,60,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
474,50,0,1,0,105,5,150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
475,300,0,1,210,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
476,265,1,1,60,240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
477,40,0,1,0,180,0,190,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
478,265,0,1,240,90,1,119,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
479,280,0,1,80,120,1,190,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
480,265,0,1,330,120,2,165,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
481,265,0,1,300,15,2,83,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
482,50,0,1,0,120,2,498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
483,300,0,0,90,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
484,265,0,1,280,30,3,382,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
485,265,0,1,420,20,3,195,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
486,280,0,0,135,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
487,265,0,0,105,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
488,50,0,1,0,120,3,138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
489,50,0,1,0,135,3,174,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
490,265,0,1,185,120,4,146,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
491,265,0,1,530,25,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
492,285,0,1,270,40,4,498,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
493,180,0,0,60,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
494,50,0,1,0,30,4,104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
495,50,0,0,0,20,4,106,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
496,50,0,1,0,120,4,179,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
497,40,0,1,0,105,4,183,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
498,250,0,1,490,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
499,250,0,1,430,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
500,280,0,1,245,120,5,231,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
501,265,0,0,180,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
502,50,0,1,0,90,5,266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
503,265,0,1,470,90,6,135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
504,265,0,1,450,60,6,821,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
505,280,0,1,335,0,6,177,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
506,285,0,1,450,120,6,139,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
507,180,0,0,390,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
508,50,0,1,0,120,6,139,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
509,50,0,1,0,90,6,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
510,40,0,1,0,120,6,185,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
511,265,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
512,300,0,0,180,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
513,250,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
514,250,0,1,390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
515,265,0,0,150,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
516,285,0,0,150,270,0,712,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
517,280,0,0,90,0,0,130,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
518,50,0,1,0,150,0,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
519,50,0,1,0,180,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
520,250,0,1,325,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
521,265,0,1,290,120,1,165,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
522,285,0,1,240,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
523,300,0,1,340,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
524,180,0,0,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
525,280,0,1,210,120,1,171,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
526,265,0,1,370,120,2,1194,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
527,250,0,1,330,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
528,285,0,0,0,432,2,202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
529,180,0,0,60,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
530,50,0,1,0,120,2,174,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
531,50,0,1,0,240,2,202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
532,50,0,1,0,50,2,194,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
533,265,0,1,120,120,3,146,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
534,265,0,1,332,30,3,306,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
535,285,0,1,360,432,3,164,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
536,285,0,0,255,432,3,404,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
537,50,0,1,0,90,3,1157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
538,50,0,1,0,90,3,137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
539,265,0,1,325,90,4,144,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
540,180,0,0,325,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
541,280,0,1,135,70,4,166,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
542,285,0,1,185,75,4,125,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
543,285,0,1,125,50,4,390,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
544,265,0,1,360,120,4,166,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
545,50,0,1,0,90,4,126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
546,50,0,1,0,15,4,190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
547,180,0,0,60,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
548,280,0,1,230,90,5,140,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
549,325,1,1,570,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
550,400,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
551,400,0,0,1350,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
552,400,0,0,975,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
553,400,1,1,980,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
554,399,1,1,810,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
555,667,1,1,950,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
556,565,1,1,1005,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
557,430,0,1,915,60,6,468,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
558,325,1,0,165,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
559,630,1,1,975,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
560,365,0,1,785,60,6,156,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
561,150,1,0,300,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
562,180,0,0,85,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
563,400,0,0,0,90,6,720,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
564,350,0,0,245,25,0,79,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
565,265,0,1,370,120,0,160,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
566,280,0,1,60,105,0,146,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
567,180,0,0,640,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
568,180,0,0,150,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
569,285,1,1,420,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
570,325,1,0,165,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
571,285,1,0,1200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
572,1000,0,1,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
573,350,0,0,300,20,1,415,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
574,265,0,1,450,90,1,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
575,280,0,1,370,80,1,141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
576,180,0,0,75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
577,300,0,0,50,105,1,160,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
578,285,1,0,105,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
579,350,0,0,180,120,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
580,265,0,1,60,20,2,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
581,280,0,1,60,80,2,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
582,180,0,0,60,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
583,285,1,0,210,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
584,350,0,0,445,35,3,128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
585,265,0,1,260,100,3,168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
586,180,0,0,60,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
587,50,0,1,0,90,3,182,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
588,40,0,1,0,144,3,178,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
589,350,0,0,125,30,4,123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
590,265,0,1,105,120,4,172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
591,280,0,0,60,105,4,141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
592,265,0,1,330,120,5,151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
593,250,0,1,200,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
594,180,0,0,60,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,180,0,0,50,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
596,350,0,0,305,60,0,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
597,265,0,1,60,35,0,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
598,285,0,0,345,45,0,462,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
599,50,0,1,0,60,0,130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
600,50,0,0,0,60,0,359,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
601,350,0,0,515,30,1,324,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
602,250,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
603,250,0,1,390,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
604,285,0,0,345,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
605,50,0,0,0,30,1,398,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
606,40,0,1,0,90,1,191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
607,350,0,1,90,135,2,251,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
608,250,0,1,450,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
609,285,0,1,145,120,2,147,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
610,50,0,1,0,120,2,150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
611,350,0,0,100,60,3,601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
612,265,0,1,80,45,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
613,265,0,1,140,90,3,136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
614,280,0,1,450,432,3,136,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
615,50,0,0,0,60,3,358,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
616,350,0,0,120,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
617,265,0,1,75,15,4,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
618,50,0,1,0,120,4,161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
619,50,0,1,0,432,4,136,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
620,265,0,1,285,120,5,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
621,250,0,1,260,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
622,265,0,1,135,120,6,152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
623,250,0,1,420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
624,265,0,1,270,120,0,172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
625,300,0,1,415,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
626,50,0,0,0,120,0,795,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
627,350,0,0,360,180,1,700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,750,1,1,340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
629,265,0,1,210,120,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
630,750,1,0,135,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
631,280,0,1,330,120,1,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
632,285,1,1,420,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
633,40,0,1,0,120,1,167,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
634,50,0,0,0,216,1,185,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
635,350,0,0,300,60,2,564,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
636,180,0,0,50,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
637,285,0,0,380,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
638,50,0,1,0,80,2,154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
639,50,0,0,0,60,2,388,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640,265,0,1,135,90,3,156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
641,250,0,1,210,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
642,285,0,0,135,90,3,1749,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
643,630,1,0,320,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
