,Price,4G,Reporter,Crew Duration,edit duration,DayOfWeek,Report Duration (seconds),Client_bbc arabic,Client_beirutsat,Client_bloomberg asharq,Client_byblos medya,Client_newstime,Client_priyanka cgtn,Client_russia today,Truck_Nissan Sunny,Truck_Nissan X.Trail,Truck_Renault Duster,Truck_Suzuki Cias,Truck_other Truck,Others Acces_No Acces,Others Acces_Pro-X,Others Acces_Torch,Format_MP4-HD,Format_MXF,Format_MXF OP1A,Format_MXF-HD 50i,Format_No format
860,300,0,1,70,10,6,85,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
861,180,0,0,120,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
862,50,0,1,0,20,6,166,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
863,350,0,0,170,20,0,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864,265,0,1,300,95,0,151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
865,285,0,1,540,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
866,280,0,1,110,90,0,260,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
867,230,0,0,150,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
868,180,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
869,1050,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
870,250,0,1,230,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
871,265,0,1,220,60,1,140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
872,280,0,1,220,105,1,185,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
873,250,0,1,240,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
874,285,0,0,120,90,2,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
875,230,0,0,230,120,2,232,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
876,180,0,0,50,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
877,50,0,1,0,120,2,165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
878,50,0,1,0,120,2,210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
879,50,0,0,0,120,2,147,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
880,400,0,0,350,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
881,265,0,1,270,120,3,155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
882,750,1,1,330,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
883,280,0,0,300,15,3,567,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
884,280,1,1,490,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
885,280,0,1,240,60,3,177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
886,325,1,1,610,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
887,325,1,1,330,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
888,180,0,0,80,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
889,150,1,0,660,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
890,300,0,0,225,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
891,265,0,1,110,115,4,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
892,265,0,1,60,15,4,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
893,180,0,0,120,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
894,265,0,1,345,300,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
895,275,0,1,270,45,5,422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
896,180,0,0,60,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
897,265,0,1,140,33,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
898,280,0,1,180,90,6,203,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
899,180,0,0,80,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
900,265,0,1,330,90,0,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
901,350,0,0,120,15,1,368,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
902,250,0,1,240,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
903,280,0,1,95,75,1,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
904,180,0,0,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
905,350,0,0,185,45,2,624,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
906,265,0,1,115,60,2,135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
907,265,0,1,100,120,2,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
908,50,0,0,0,30,2,149,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
909,40,0,1,0,120,2,195,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910,350,0,0,370,35,3,387,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
911,250,0,1,600,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
912,250,0,1,360,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
913,285,1,0,480,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
914,285,1,0,530,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
915,280,1,1,475,90,3,129,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
916,150,1,0,390,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
917,50,0,1,0,120,3,480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
918,265,0,1,65,90,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
919,280,0,0,110,120,4,218,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
920,180,0,0,105,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
921,50,0,1,0,20,4,480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
922,40,0,1,0,120,4,180,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
923,250,0,1,405,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
924,265,0,1,90,30,5,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
925,180,0,0,75,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
926,50,0,1,0,110,5,137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
927,180,0,0,60,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
928,265,0,1,365,80,0,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
929,250,0,1,210,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
930,180,0,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931,40,0,1,0,120,1,212,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
932,265,0,1,125,120,2,190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
933,300,0,1,340,120,2,208,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
934,50,0,1,0,90,2,310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
935,350,0,0,120,30,3,225,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
936,265,0,1,175,30,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
937,250,0,1,280,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
938,285,0,1,1040,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
939,40,0,1,0,120,3,225,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
940,350,0,0,220,20,4,490,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
941,265,0,1,310,15,4,138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
942,250,0,1,270,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
943,280,0,1,60,120,4,148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
944,600,0,1,370,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
945,600,0,1,430,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
946,50,0,1,0,75,4,375,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
947,50,0,0,0,140,4,131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
948,750,1,1,165,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
949,250,0,1,420,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
950,280,0,1,75,70,5,126,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
951,650,0,1,280,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
952,650,0,1,240,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
953,1100,0,0,900,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
954,265,0,1,265,120,6,156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
955,285,0,1,180,90,6,110,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
956,180,0,1,100,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
957,420,0,0,705,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
958,300,0,1,720,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
959,250,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
960,310,0,1,720,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
961,280,0,1,60,120,0,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
962,285,0,0,475,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
963,180,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
964,50,0,1,0,90,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
965,50,0,1,0,120,0,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
966,350,0,0,300,60,1,483,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
967,250,0,1,110,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
968,285,0,1,195,120,1,137,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
969,50,0,0,0,40,1,378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
970,50,0,1,0,60,1,220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
971,600,0,1,135,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
972,600,0,1,150,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
973,350,0,0,120,40,2,576,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
974,265,1,1,310,105,2,146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
975,265,0,1,130,75,2,193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
976,180,0,0,60,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
977,50,0,0,0,20,2,351,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
978,50,0,1,0,94,2,318,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
979,50,0,0,0,120,2,140,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
980,350,0,0,150,30,3,667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
981,265,0,1,10,50,3,221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
982,265,0,1,240,115,3,143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
983,180,0,1,130,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
984,700,0,1,185,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
985,700,0,1,175,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
986,50,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
987,50,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
988,50,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
989,40,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
990,350,0,0,140,15,4,282,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
991,280,0,1,50,120,4,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
992,700,0,1,585,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
993,700,0,1,680,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
994,50,0,0,0,30,4,234,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
995,265,0,1,150,90,5,148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
996,265,0,1,150,120,5,321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
997,250,0,1,330,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
998,180,0,0,30,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
999,350,0,0,275,30,0,483,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1000,265,0,1,375,90,0,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1001,600,0,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1002,600,0,1,165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1003,50,0,1,0,50,0,1755,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1004,50,0,1,0,60,0,1710,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1005,50,0,0,0,15,0,278,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1006,50,0,0,0,45,0,187,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1007,265,0,1,180,90,1,211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1008,250,0,1,150,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1009,280,0,1,290,90,1,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1010,700,0,1,210,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1011,700,0,1,280,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1012,50,0,1,0,100,1,164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1013,40,0,1,0,120,1,195,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1014,350,0,0,315,30,2,379,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1015,285,0,1,240,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1016,180,0,0,60,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1017,850,0,0,390,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1018,50,0,0,0,45,2,586,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1019,250,0,1,240,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1020,265,0,1,370,110,3,129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1021,280,0,1,120,90,3,195,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1022,265,0,1,45,20,4,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1023,250,0,1,270,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1024,285,0,0,55,120,4,214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1025,285,0,0,85,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1026,180,0,1,120,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1027,50,0,1,0,95,4,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1028,50,0,1,0,40,4,87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1029,40,0,1,0,105,4,181,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1030,265,0,1,335,0,5,155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1031,280,0,1,50,105,5,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1032,180,0,0,60,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1033,50,0,1,0,105,5,224,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1034,300,0,0,720,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1035,250,0,1,390,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1036,280,0,1,140,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1037,285,0,1,195,120,0,125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1038,50,0,0,0,15,0,63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1039,250,0,1,190,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1040,250,0,1,365,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1041,180,0,0,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1042,50,0,1,0,120,1,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1043,350,0,0,185,30,2,571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1044,250,0,1,285,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1045,265,0,1,135,75,2,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1046,50,0,0,0,31,2,527,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1047,50,0,1,0,120,2,270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1048,250,0,1,230,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1049,250,0,1,160,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1050,180,0,1,60,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1051,40,0,1,0,120,3,195,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1052,350,0,0,120,60,4,116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1053,265,0,1,285,90,4,231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1054,250,0,1,250,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1055,280,0,1,180,120,4,162,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1056,285,1,1,340,60,4,257,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1057,180,0,0,220,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1058,50,0,1,0,120,4,270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1059,250,0,1,180,15,5,167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1060,265,0,1,80,90,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1061,50,0,1,0,60,6,134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1062,265,0,1,180,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1063,250,0,1,510,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1064,280,0,1,150,90,0,177,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1065,350,0,0,210,15,1,655,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1066,250,0,1,440,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1067,250,0,1,215,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1068,280,0,1,60,90,1,210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,50,0,1,0,390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1070,50,0,0,0,15,1,108,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1071,350,0,0,180,39,2,358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1072,250,0,1,190,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1073,265,1,1,390,120,2,917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1074,280,0,1,205,120,2,211,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1075,285,1,1,225,40,2,176,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
